port_call_id,date_key,port_key,terminal_key,vessel_key,carrier_key,ship_size_class_key,route_key,arrival_datetime,berth_datetime,departure_datetime,berth_waiting_hours,at_berth_hours,turnaround_hours,crane_moves_total,is_delayed,delay_hours,year,month
4253,20230606,3,7,151,10,2,6,2023-06-06 09:08:00,2023-06-06 15:16:25,2023-06-07 12:44:27,6.14,21.47,27.61,0,0,0.0,2023,6
4254,20230607,3,7,80,10,2,6,2023-06-07 14:39:00,2023-06-07 17:11:12,2023-06-09 07:13:04,2.54,35.88,40.57,0,1,2.15,2023,6
4255,20230613,3,8,13,1,4,6,2023-06-13 02:48:00,2023-06-13 09:04:33,2023-06-14 22:23:48,6.28,27.9,43.6,606,1,9.42,2023,6
4256,20230620,3,9,182,10,2,9,2023-06-20 11:44:00,2023-06-20 16:36:52,2023-06-22 02:35:24,4.88,27.34,38.86,0,1,6.64,2023,6
4257,20230630,3,8,100,6,5,11,2023-06-30 10:31:00,2023-07-01 05:52:59,2023-07-02 20:21:59,19.37,38.48,57.85,585,0,0.0,2023,6
4258,20230613,3,8,169,1,1,13,2023-06-13 01:47:00,2023-06-15 16:57:40,2023-06-16 19:41:10,63.18,26.72,89.9,327,0,0.0,2023,6
4259,20230621,3,7,159,6,4,11,2023-06-21 04:26:00,2023-06-23 07:35:23,2023-06-24 14:13:19,51.16,23.09,81.79,288,1,7.54,2023,6
4260,20230627,3,8,92,1,3,9,2023-06-27 18:45:00,2023-06-27 20:02:20,2023-06-29 22:37:21,1.29,20.07,51.87,895,1,30.51,2023,6
4261,20230619,3,7,156,6,4,9,2023-06-19 14:55:00,2023-06-20 02:22:30,2023-06-21 18:09:41,11.46,39.79,51.24,934,0,0.0,2023,6
4262,20230610,3,9,147,3,1,6,2023-06-10 16:45:00,2023-06-10 16:45:30,2023-06-12 11:23:36,0.01,34.69,42.64,0,1,7.95,2023,6
4263,20230610,3,7,64,1,1,6,2023-06-10 09:36:00,2023-06-10 20:39:52,2023-06-12 06:06:24,11.06,33.44,44.51,0,0,0.0,2023,6
4264,20230629,3,8,54,13,3,9,2023-06-29 22:32:00,2023-06-30 04:08:14,2023-07-01 04:52:33,5.6,24.74,30.34,0,0,0.0,2023,6
4265,20230630,3,9,57,6,2,9,2023-06-30 07:51:00,2023-06-30 17:45:30,2023-07-02 06:22:02,9.91,33.49,46.52,0,1,3.12,2023,6
4266,20230602,3,9,91,1,2,15,2023-06-02 15:44:00,2023-06-02 19:42:26,2023-06-03 22:43:57,3.97,26.84,31.0,0,1,0.19,2023,6
4267,20230619,3,8,52,6,1,6,2023-06-19 16:09:00,2023-06-21 00:02:34,2023-06-21 20:24:27,31.89,19.07,52.26,0,1,1.3,2023,6
4268,20230620,3,8,85,3,2,11,2023-06-20 05:46:00,2023-06-20 10:08:48,2023-06-21 12:14:42,4.38,26.1,30.48,0,0,0.0,2023,6
4269,20230627,3,7,36,1,4,5,2023-06-27 22:56:00,2023-06-28 11:44:45,2023-06-29 15:28:10,12.81,27.72,40.54,376,0,0.0,2023,6
4270,20230625,3,8,58,1,2,9,2023-06-25 01:05:00,2023-06-25 03:42:18,2023-06-27 13:10:55,2.62,48.42,60.1,0,1,9.06,2023,6
4271,20230628,3,8,94,13,2,6,2023-06-28 18:01:00,2023-06-28 23:30:53,2023-06-30 12:03:31,5.5,36.54,42.04,0,0,0.0,2023,6
4272,20230602,3,7,88,3,1,6,2023-06-02 03:25:00,2023-06-02 04:06:20,2023-06-02 10:39:32,0.69,6.55,7.24,0,0,0.0,2023,6
4273,20230614,3,7,128,1,1,4,2023-06-14 23:12:00,2023-06-15 01:29:40,2023-06-16 04:25:55,2.29,26.94,29.23,0,0,0.0,2023,6
4274,20230605,3,7,172,6,1,5,2023-06-05 06:24:00,2023-06-05 17:27:53,2023-06-07 06:17:41,11.06,36.83,47.89,0,0,0.0,2023,6
4275,20230615,3,8,49,13,2,11,2023-06-15 02:58:00,2023-06-15 03:35:38,2023-06-16 07:04:13,0.63,12.82,28.1,688,1,14.65,2023,6
4276,20230628,3,8,139,7,4,4,2023-06-28 19:37:00,2023-06-29 00:45:15,2023-06-29 23:17:48,5.14,20.89,27.68,648,1,1.66,2023,6
4277,20230623,3,8,59,7,2,5,2023-06-23 09:54:00,2023-06-23 21:12:34,2023-06-25 05:38:34,11.31,32.43,43.74,568,0,0.0,2023,6
4278,20230605,3,9,135,1,1,4,2023-06-05 07:21:00,2023-06-05 18:19:10,2023-06-06 14:41:48,10.97,20.38,31.35,0,0,0.0,2023,6
4279,20230610,3,7,87,3,4,11,2023-06-10 19:48:00,2023-06-11 04:40:47,2023-06-12 19:18:02,8.88,37.85,47.5,938,1,0.77,2023,6
4280,20230628,3,8,136,10,1,6,2023-06-28 08:45:00,2023-06-28 13:21:59,2023-06-30 04:19:35,4.62,34.97,43.58,0,1,3.99,2023,6
4281,20230614,3,7,5,6,3,6,2023-06-14 13:25:00,2023-06-14 22:41:24,2023-06-16 12:19:20,9.27,25.71,46.91,0,1,11.92,2023,6
4282,20230625,3,9,61,1,3,5,2023-06-25 02:08:00,2023-06-26 13:59:40,2023-06-27 20:20:44,35.86,30.35,66.21,0,0,0.0,2023,6
4283,20230605,3,8,11,6,1,6,2023-06-05 18:19:00,2023-06-05 22:22:37,2023-06-07 10:35:49,4.06,36.22,40.28,0,0,0.0,2023,6
4284,20230613,3,9,168,14,2,11,2023-06-13 00:55:00,2023-06-14 07:31:12,2023-06-15 07:41:12,30.6,22.11,54.77,0,1,2.06,2023,6
4285,20230630,3,8,196,1,2,5,2023-06-30 02:02:00,2023-06-30 06:54:14,2023-07-01 22:31:32,4.87,39.62,44.49,0,0,0.0,2023,6
4286,20230623,3,8,52,14,1,5,2023-06-23 23:15:00,2023-06-23 23:34:07,2023-06-25 21:40:37,0.32,44.47,46.43,0,1,1.64,2023,6
4287,20230605,3,8,116,7,1,6,2023-06-05 14:39:00,2023-06-05 17:48:49,2023-06-06 17:09:13,3.16,23.34,26.5,416,0,0.0,2023,6
4288,20230629,3,9,91,1,2,4,2023-06-29 03:47:00,2023-06-29 16:38:32,2023-06-30 23:31:45,12.86,29.06,43.75,0,1,1.82,2023,6
4289,20230626,3,8,36,10,4,9,2023-06-26 13:46:00,2023-06-28 05:31:41,2023-06-29 04:16:29,39.76,22.75,62.51,482,0,0.0,2023,6
4290,20230613,3,8,2,10,1,6,2023-06-13 15:27:00,2023-06-13 15:29:17,2023-06-14 09:10:36,0.04,17.69,17.73,480,0,0.0,2023,6
4291,20230705,3,9,34,7,1,4,2023-07-05 04:42:00,2023-07-05 13:58:43,2023-07-06 10:09:48,9.28,20.18,29.46,0,0,0.0,2023,7
4292,20230729,3,9,142,3,3,13,2023-07-29 13:34:00,2023-07-30 08:48:02,2023-08-01 01:29:01,19.23,40.68,59.92,0,0,0.0,2023,7
4293,20230712,3,8,187,3,3,6,2023-07-12 20:25:00,2023-07-13 06:49:51,2023-07-14 19:17:19,10.41,36.46,46.87,0,0,0.0,2023,7
4294,20230714,3,8,24,1,1,11,2023-07-14 05:37:00,2023-07-14 19:32:59,2023-07-16 01:56:51,13.93,27.5,44.33,0,1,2.9,2023,7
4295,20230714,3,7,99,6,2,4,2023-07-14 22:32:00,2023-07-15 23:12:56,2023-07-17 02:01:30,24.68,25.81,51.49,0,1,1.0,2023,7
4296,20230712,3,8,73,1,3,4,2023-07-12 02:25:00,2023-07-12 10:06:28,2023-07-13 10:52:38,7.69,24.77,32.46,613,0,0.0,2023,7
4297,20230708,3,7,111,1,2,11,2023-07-08 19:43:00,2023-07-09 06:19:32,2023-07-10 04:02:34,10.61,21.72,32.33,0,0,0.0,2023,7
4298,20230711,3,8,3,10,1,9,2023-07-11 18:37:00,2023-07-12 09:36:29,2023-07-13 16:57:35,14.99,21.01,46.34,0,1,10.34,2023,7
4299,20230703,3,7,190,7,1,6,2023-07-03 10:39:00,2023-07-03 20:21:50,2023-07-05 01:30:49,9.71,29.15,38.86,583,0,0.0,2023,7
4300,20230724,3,7,187,6,3,15,2023-07-24 15:24:00,2023-07-24 19:36:53,2023-07-26 19:40:42,4.21,40.51,52.28,0,1,7.56,2023,7
4301,20230705,3,8,118,1,1,4,2023-07-05 23:34:00,2023-07-06 13:24:30,2023-07-09 10:37:50,13.84,31.42,83.06,0,1,37.81,2023,7
4302,20230718,3,7,77,1,1,5,2023-07-18 09:07:00,2023-07-19 01:59:20,2023-07-19 17:12:02,16.87,15.21,32.08,0,0,0.0,2023,7
4303,20230705,3,7,146,14,3,9,2023-07-05 15:35:00,2023-07-05 23:00:46,2023-07-07 05:07:14,7.43,30.11,37.54,630,0,0.0,2023,7
4304,20230728,3,8,17,14,5,6,2023-07-28 11:55:00,2023-07-28 12:03:44,2023-07-29 04:51:44,0.15,16.8,16.95,882,0,0.0,2023,7
4305,20230711,3,9,115,7,2,4,2023-07-11 20:07:00,2023-07-11 22:09:42,2023-07-13 01:37:08,2.05,27.46,29.5,0,0,0.0,2023,7
4306,20230727,3,7,20,6,3,6,2023-07-27 20:23:00,2023-07-28 14:55:31,2023-07-30 06:16:22,18.54,39.35,57.89,0,0,0.0,2023,7
4307,20230727,3,7,58,10,2,6,2023-07-27 19:45:00,2023-07-28 12:24:25,2023-07-30 03:27:56,16.66,39.06,55.72,0,0,0.0,2023,7
4308,20230723,3,8,107,6,1,11,2023-07-23 15:22:00,2023-07-24 02:34:10,2023-07-25 04:16:55,11.2,25.71,36.92,0,0,0.0,2023,7
4309,20230707,3,9,17,10,5,9,2023-07-07 04:37:00,2023-07-07 16:27:33,2023-07-09 08:16:03,11.84,28.46,51.65,294,1,11.34,2023,7
4310,20230723,3,7,175,10,4,6,2023-07-23 20:00:00,2023-07-24 03:26:48,2023-07-27 17:57:50,7.45,25.69,93.96,687,1,60.83,2023,7
4311,20230707,3,8,15,13,1,6,2023-07-07 08:10:00,2023-07-07 16:12:40,2023-07-08 15:20:08,8.04,23.12,31.17,0,0,0.0,2023,7
4312,20230703,3,9,112,6,1,5,2023-07-03 11:09:00,2023-07-03 16:56:14,2023-07-04 23:59:24,5.79,31.05,36.84,0,0,0.0,2023,7
4313,20230718,3,7,108,13,4,9,2023-07-18 06:52:00,2023-07-18 09:36:52,2023-07-19 08:47:34,2.75,15.47,25.93,625,1,7.71,2023,7
4314,20230713,3,8,125,6,6,13,2023-07-13 00:50:00,2023-07-13 01:00:13,2023-07-14 10:02:34,0.17,33.04,33.21,447,0,0.0,2023,7
4315,20230716,3,8,41,1,4,6,2023-07-16 08:50:00,2023-07-17 11:48:17,2023-07-19 05:14:08,26.97,35.49,68.4,878,1,5.94,2023,7
4316,20230706,3,7,116,10,1,6,2023-07-06 22:51:00,2023-07-08 00:06:13,2023-07-08 20:43:47,25.25,20.63,45.88,867,0,0.0,2023,7
4317,20230713,3,7,74,6,1,11,2023-07-13 20:18:00,2023-07-14 13:17:29,2023-07-15 13:45:28,16.99,24.47,41.46,0,0,0.0,2023,7
4318,20230723,3,8,81,3,1,11,2023-07-23 22:05:00,2023-07-24 19:41:20,2023-07-26 00:43:51,21.61,29.04,50.65,0,0,0.0,2023,7
4319,20230706,3,8,93,3,4,13,2023-07-06 19:23:00,2023-07-07 02:35:19,2023-07-07 17:13:58,7.21,14.64,21.85,875,0,0.0,2023,7
4320,20230710,3,8,29,14,6,6,2023-07-10 23:24:00,2023-07-11 00:34:22,2023-07-12 13:47:35,1.17,37.22,38.39,441,0,0.0,2023,7
4321,20230708,3,7,59,3,2,4,2023-07-08 08:23:00,2023-07-08 08:43:48,2023-07-10 00:34:50,0.35,29.88,40.2,746,1,9.97,2023,7
4322,20230701,3,7,82,1,5,9,2023-07-01 13:57:00,2023-07-03 14:13:09,2023-07-05 00:33:13,48.27,34.33,82.6,721,0,0.0,2023,7
4323,20230719,3,8,151,13,2,6,2023-07-19 16:12:00,2023-07-19 19:11:00,2023-07-20 19:03:30,2.98,23.87,26.86,0,0,0.0,2023,7
4324,20230723,3,9,45,7,5,5,2023-07-23 17:47:00,2023-07-23 18:27:10,2023-07-24 17:28:47,0.67,23.03,23.7,374,0,0.0,2023,7
4325,20230708,3,8,54,14,3,5,2023-07-08 13:40:00,2023-07-09 05:30:16,2023-07-10 09:07:32,15.84,20.47,43.46,0,1,7.16,2023,7
4326,20230710,3,7,183,7,2,4,2023-07-10 12:53:00,2023-07-11 04:36:15,2023-07-13 08:19:48,15.72,43.48,67.45,615,1,8.25,2023,7
4327,20230724,3,7,167,1,1,5,2023-07-24 14:30:00,2023-07-24 23:11:18,2023-07-26 05:55:41,8.69,21.73,39.43,0,1,9.01,2023,7
4328,20230712,3,7,7,14,3,13,2023-07-12 09:15:00,2023-07-12 15:30:10,2023-07-13 13:05:37,6.25,16.95,27.84,0,1,4.64,2023,7
4329,20230705,3,9,110,6,4,11,2023-07-05 17:13:00,2023-07-06 04:34:40,2023-07-07 07:14:47,11.36,26.67,38.03,760,0,0.0,2023,7
4330,20230705,3,8,162,3,5,11,2023-07-05 23:27:00,2023-07-06 15:30:32,2023-07-07 17:33:33,16.06,26.05,42.11,290,0,0.0,2023,7
4331,20230715,3,8,194,13,5,6,2023-07-15 00:48:00,2023-07-16 14:11:50,2023-07-18 00:18:13,37.4,34.11,71.5,381,0,0.0,2023,7
4332,20230713,3,7,130,13,3,6,2023-07-13 23:02:00,2023-07-15 10:40:32,2023-07-16 11:57:59,35.64,25.29,60.93,0,0,0.0,2023,7
4333,20230714,3,8,106,6,1,6,2023-07-14 00:03:00,2023-07-14 02:46:30,2023-07-15 11:05:41,2.73,32.32,35.04,0,0,0.0,2023,7
4334,20230725,3,7,18,14,3,11,2023-07-25 06:36:00,2023-07-26 19:19:35,2023-07-28 13:44:06,36.73,36.81,79.14,0,1,5.59,2023,7
4335,20230714,3,7,10,3,2,5,2023-07-14 04:54:00,2023-07-14 11:26:22,2023-07-15 13:18:41,6.54,25.87,32.41,622,0,0.0,2023,7
4336,20230716,3,7,63,10,1,13,2023-07-16 21:40:00,2023-07-17 13:21:17,2023-07-18 21:16:44,15.69,31.92,47.61,0,0,0.0,2023,7
4337,20230710,3,7,60,7,1,6,2023-07-10 13:08:00,2023-07-10 17:06:53,2023-07-11 23:06:48,3.98,23.21,33.98,0,1,6.79,2023,7
4338,20230714,3,9,19,1,1,6,2023-07-14 04:44:00,2023-07-14 12:34:45,2023-07-15 16:02:30,7.85,27.46,35.31,0,0,0.0,2023,7
4339,20230707,3,7,10,14,2,6,2023-07-07 05:35:00,2023-07-07 16:37:28,2023-07-09 02:04:56,11.04,33.16,44.5,587,1,0.3,2023,7
4340,20230725,3,7,180,3,2,6,2023-07-25 14:38:00,2023-07-25 19:03:15,2023-07-28 02:25:56,4.42,37.9,59.8,404,1,17.47,2023,7
4341,20230722,3,8,147,10,1,6,2023-07-22 07:48:00,2023-07-22 09:55:14,2023-07-23 07:29:51,2.12,21.58,23.7,0,0,0.0,2023,7
4342,20230722,3,9,110,10,4,6,2023-07-22 23:46:00,2023-07-23 05:00:53,2023-07-24 14:16:24,5.25,33.26,38.51,737,0,0.0,2023,7
4343,20230727,3,7,77,3,1,9,2023-07-27 00:17:00,2023-07-27 04:24:58,2023-07-28 07:16:48,4.13,26.86,31.0,0,0,0.0,2023,7
4344,20230705,3,7,142,3,3,11,2023-07-05 08:09:00,2023-07-06 03:14:53,2023-07-06 21:22:00,19.1,18.12,37.22,0,0,0.0,2023,7
4345,20230729,3,9,31,6,6,6,2023-07-29 21:22:00,2023-07-29 23:06:42,2023-07-31 09:47:30,1.75,24.1,36.43,685,1,10.58,2023,7
4346,20230718,3,7,58,6,2,6,2023-07-18 06:35:00,2023-07-19 16:26:23,2023-07-21 08:53:17,33.86,40.45,74.3,0,0,0.0,2023,7
4347,20230716,3,7,79,3,2,13,2023-07-16 08:40:00,2023-07-16 14:34:33,2023-07-18 05:17:31,5.91,38.72,44.63,0,0,0.0,2023,7
4348,20230712,3,9,122,13,6,11,2023-07-12 20:05:00,2023-07-12 22:24:59,2023-07-13 20:29:49,2.33,22.08,24.41,497,0,0.0,2023,7
4349,20230722,3,7,173,1,4,4,2023-07-22 09:22:00,2023-07-23 12:02:48,2023-07-24 08:33:01,26.68,20.5,47.18,843,0,0.0,2023,7
4350,20230716,3,7,137,10,1,9,2023-07-16 22:02:00,2023-07-17 10:41:50,2023-07-18 07:54:58,12.66,21.22,33.88,634,0,0.0,2023,7
4351,20230829,3,7,66,6,1,4,2023-08-29 03:26:00,2023-08-30 17:52:50,2023-08-31 16:55:11,38.45,23.04,61.49,0,0,0.0,2023,8
4352,20230805,3,7,57,3,2,6,2023-08-05 04:54:00,2023-08-05 06:39:29,2023-08-08 04:27:58,1.76,48.12,71.57,0,1,21.69,2023,8
4353,20230803,3,7,63,6,1,15,2023-08-03 23:46:00,2023-08-04 09:40:21,2023-08-05 07:05:45,9.91,21.42,31.33,0,0,0.0,2023,8
4354,20230806,3,8,61,10,3,6,2023-08-06 03:11:00,2023-08-06 03:14:06,2023-08-07 05:15:56,0.05,26.03,26.08,0,0,0.0,2023,8
4355,20230819,3,7,165,3,1,6,2023-08-19 20:28:00,2023-08-19 22:43:21,2023-08-21 08:58:53,2.26,34.26,36.51,0,0,0.0,2023,8
4356,20230826,3,7,78,10,1,6,2023-08-26 18:14:00,2023-08-27 01:40:06,2023-08-27 21:20:25,7.44,16.85,27.11,0,1,2.82,2023,8
4357,20230804,3,9,79,3,2,5,2023-08-04 07:59:00,2023-08-05 09:53:30,2023-08-06 17:26:07,25.91,31.54,57.45,0,0,0.0,2023,8
4358,20230831,3,7,77,1,1,5,2023-08-31 01:19:00,2023-08-31 16:23:54,2023-09-02 01:26:52,15.08,32.85,48.13,0,1,0.2,2023,8
4359,20230818,3,8,58,10,2,5,2023-08-18 17:09:00,2023-08-19 05:26:33,2023-08-20 10:56:46,12.29,29.5,41.8,0,0,0.0,2023,8
4360,20230828,3,7,109,10,3,4,2023-08-28 14:14:00,2023-08-28 23:27:41,2023-08-29 15:25:04,9.23,15.96,25.18,534,0,0.0,2023,8
4361,20230804,3,7,76,1,3,5,2023-08-04 08:50:00,2023-08-04 09:08:00,2023-08-05 18:54:09,0.3,26.34,34.07,0,1,7.43,2023,8
4362,20230810,3,8,71,14,1,4,2023-08-10 01:19:00,2023-08-10 05:05:48,2023-08-11 11:59:32,3.78,30.9,34.68,0,0,0.0,2023,8
4363,20230804,3,9,143,1,3,9,2023-08-04 04:03:00,2023-08-04 06:54:05,2023-08-05 13:47:11,2.85,26.57,33.74,545,1,4.32,2023,8
4364,20230814,3,8,166,3,2,6,2023-08-14 01:54:00,2023-08-14 05:26:25,2023-08-15 03:00:44,3.54,21.57,25.11,0,0,0.0,2023,8
4365,20230822,3,8,156,13,4,6,2023-08-22 07:16:00,2023-08-22 13:19:34,2023-08-24 03:14:06,6.06,35.21,43.97,506,1,2.7,2023,8
4366,20230819,3,7,69,6,2,9,2023-08-19 05:38:00,2023-08-19 08:32:52,2023-08-20 18:59:00,2.91,34.44,37.35,0,0,0.0,2023,8
4367,20230807,3,7,129,3,2,4,2023-08-07 23:18:00,2023-08-08 04:09:30,2023-08-09 01:40:37,4.86,21.52,26.38,0,0,0.0,2023,8
4368,20230808,3,7,149,1,1,5,2023-08-08 06:41:00,2023-08-09 00:03:49,2023-08-11 23:06:19,17.38,42.94,88.42,0,1,28.1,2023,8
4369,20230811,3,7,195,10,5,6,2023-08-11 02:56:00,2023-08-11 07:03:38,2023-08-12 15:35:40,4.13,31.2,36.66,984,1,1.33,2023,8
4370,20230827,3,8,53,1,4,15,2023-08-27 15:30:00,2023-08-28 18:44:04,2023-08-31 01:51:41,27.23,42.85,82.36,584,1,12.28,2023,8
4371,20230813,3,8,6,3,4,9,2023-08-13 21:37:00,2023-08-13 22:35:24,2023-08-15 23:43:39,0.97,26.52,50.11,488,1,22.62,2023,8
4372,20230807,3,8,50,6,2,6,2023-08-07 10:51:00,2023-08-07 22:15:05,2023-08-09 02:25:13,11.4,22.22,39.57,0,1,5.95,2023,8
4373,20230803,3,7,76,13,3,9,2023-08-03 13:09:00,2023-08-04 02:11:49,2023-08-05 13:26:42,13.05,35.25,48.3,0,0,0.0,2023,8
4374,20230802,3,7,118,1,1,4,2023-08-02 07:52:00,2023-08-02 14:47:06,2023-08-04 03:24:43,6.92,36.63,43.55,0,0,0.0,2023,8
4375,20230823,3,7,109,7,3,9,2023-08-23 18:57:00,2023-08-24 16:16:10,2023-08-26 08:05:24,21.32,36.55,61.14,662,1,3.27,2023,8
4376,20230814,3,7,133,3,3,9,2023-08-14 15:07:00,2023-08-16 10:21:14,2023-08-17 10:12:30,43.24,23.85,67.09,0,0,0.0,2023,8
4377,20230821,3,7,65,7,2,5,2023-08-21 15:00:00,2023-08-21 22:39:48,2023-08-23 18:41:22,7.66,44.03,51.69,0,0,0.0,2023,8
4378,20230815,3,7,89,13,1,5,2023-08-15 23:05:00,2023-08-16 02:57:59,2023-08-18 01:17:54,3.88,22.53,50.22,0,1,23.8,2023,8
4379,20230828,3,7,169,3,1,9,2023-08-28 00:51:00,2023-08-28 01:27:48,2023-08-29 23:35:42,0.61,46.13,46.75,849,0,0.0,2023,8
4380,20230828,3,7,107,10,1,6,2023-08-28 16:15:00,2023-08-29 11:58:57,2023-08-30 23:39:24,19.73,35.67,55.41,0,0,0.0,2023,8
4381,20230816,3,8,81,1,1,6,2023-08-16 09:40:00,2023-08-16 23:57:33,2023-08-19 20:05:07,14.29,34.65,82.42,0,1,33.48,2023,8
4382,20230825,3,7,136,7,1,4,2023-08-25 14:48:00,2023-08-26 03:20:23,2023-08-27 05:58:53,12.54,26.64,39.18,0,0,0.0,2023,8
4383,20230807,3,7,58,10,2,6,2023-08-07 19:49:00,2023-08-07 21:43:40,2023-08-09 05:07:28,1.91,31.4,33.31,0,0,0.0,2023,8
4384,20230824,3,7,190,6,1,5,2023-08-24 21:22:00,2023-08-26 04:41:35,2023-08-27 14:22:26,31.33,33.36,65.01,467,1,0.32,2023,8
4385,20230807,3,7,182,10,2,6,2023-08-07 13:34:00,2023-08-09 00:41:23,2023-08-09 21:44:42,35.12,21.06,56.18,0,0,0.0,2023,8
4386,20230823,3,7,136,13,1,11,2023-08-23 21:08:00,2023-08-24 19:59:51,2023-08-26 19:10:11,22.86,47.17,70.04,0,0,0.0,2023,8
4387,20230830,3,7,65,13,2,6,2023-08-30 07:15:00,2023-08-31 21:32:55,2023-09-02 12:17:12,38.3,31.94,77.04,0,1,6.8,2023,8
4388,20230811,3,7,24,7,1,6,2023-08-11 00:06:00,2023-08-11 19:18:13,2023-08-13 16:37:06,19.2,30.2,64.52,0,1,15.12,2023,8
4389,20230808,3,8,13,1,4,5,2023-08-08 05:02:00,2023-08-08 08:24:49,2023-08-09 12:40:31,3.38,28.26,31.64,339,0,0.0,2023,8
4390,20230827,3,8,38,10,1,6,2023-08-27 21:24:00,2023-08-27 22:46:27,2023-08-29 14:26:07,1.37,39.66,41.04,0,0,0.0,2023,8
4391,20230811,3,8,41,10,4,6,2023-08-11 00:15:00,2023-08-11 11:32:22,2023-08-12 19:03:44,11.29,31.52,42.81,751,0,0.0,2023,8
4392,20230809,3,8,63,10,1,9,2023-08-09 22:30:00,2023-08-10 01:57:01,2023-08-11 13:53:09,3.45,35.94,39.39,0,0,0.0,2023,8
4393,20230802,3,8,26,10,2,9,2023-08-02 16:37:00,2023-08-03 07:38:37,2023-08-04 12:46:14,15.03,29.13,44.15,0,0,0.0,2023,8
4394,20230805,3,8,110,6,4,6,2023-08-05 01:01:00,2023-08-05 20:16:37,2023-08-06 19:18:11,19.26,21.91,42.29,612,1,1.12,2023,8
4395,20230826,3,7,160,10,3,6,2023-08-26 01:30:00,2023-08-26 02:37:14,2023-08-27 01:08:34,1.12,22.52,23.64,752,0,0.0,2023,8
4396,20230827,3,7,133,6,3,6,2023-08-27 11:55:00,2023-08-27 19:36:56,2023-08-29 07:15:13,7.7,35.64,43.34,0,0,0.0,2023,8
4397,20230814,3,8,28,10,2,5,2023-08-14 10:06:00,2023-08-14 14:03:15,2023-08-16 16:56:53,3.95,43.46,54.85,670,1,7.43,2023,8
4398,20230802,3,7,157,7,2,6,2023-08-02 03:56:00,2023-08-04 02:04:40,2023-08-04 10:30:19,46.14,8.43,54.57,0,0,0.0,2023,8
4399,20230824,3,8,19,10,1,5,2023-08-24 09:23:00,2023-08-24 20:42:52,2023-08-27 15:00:07,11.33,25.55,77.62,0,1,40.74,2023,8
4400,20230816,3,7,34,10,1,6,2023-08-16 12:22:00,2023-08-17 09:11:33,2023-08-18 13:15:34,20.83,22.73,48.89,0,1,5.34,2023,8
4401,20230811,3,9,57,10,2,9,2023-08-11 15:05:00,2023-08-12 06:59:41,2023-08-13 21:11:56,15.91,30.47,54.12,0,1,7.74,2023,8
4402,20230804,3,7,137,10,1,6,2023-08-04 21:32:00,2023-08-05 17:39:44,2023-08-07 06:06:43,20.13,36.45,56.58,915,0,0.0,2023,8
4403,20230821,3,8,21,13,3,6,2023-08-21 11:25:00,2023-08-23 04:54:10,2023-08-24 05:25:52,41.49,22.25,66.01,155,1,2.27,2023,8
4404,20230805,3,8,33,10,1,6,2023-08-05 14:34:00,2023-08-05 19:14:54,2023-08-07 10:53:18,4.68,25.01,44.32,0,1,14.63,2023,8
4405,20230816,3,7,193,6,6,6,2023-08-16 03:12:00,2023-08-17 16:36:29,2023-08-19 06:22:29,37.41,37.77,75.17,351,0,0.0,2023,8
4406,20230816,3,9,71,6,1,9,2023-08-16 01:10:00,2023-08-16 17:20:20,2023-08-17 17:55:05,16.17,24.58,40.75,0,0,0.0,2023,8
4407,20230821,3,7,35,10,2,4,2023-08-21 09:42:00,2023-08-21 12:45:42,2023-08-22 09:40:23,3.06,20.91,23.97,0,0,0.0,2023,8
4408,20230929,3,7,99,3,2,9,2023-09-29 12:11:00,2023-09-30 16:05:58,2023-10-01 20:41:12,27.92,28.59,56.5,0,0,0.0,2023,9
4409,20230908,3,7,4,3,2,6,2023-09-08 21:07:00,2023-09-08 22:37:51,2023-09-11 11:39:16,1.51,31.84,62.54,645,1,29.18,2023,9
4410,20230912,3,7,31,10,6,9,2023-09-12 05:40:00,2023-09-12 11:09:28,2023-09-13 13:23:46,5.49,26.24,31.73,412,0,0.0,2023,9
4411,20230911,3,7,28,3,2,6,2023-09-11 19:25:00,2023-09-12 08:57:23,2023-09-13 15:57:07,13.54,31.0,44.54,345,0,0.0,2023,9
4412,20230908,3,8,43,3,3,13,2023-09-08 08:30:00,2023-09-08 13:25:00,2023-09-09 21:15:07,4.92,26.06,36.75,0,1,5.78,2023,9
4413,20230908,3,7,168,3,2,4,2023-09-08 18:24:00,2023-09-08 18:59:57,2023-09-09 14:39:19,0.6,19.66,20.26,0,0,0.0,2023,9
4414,20230923,3,9,19,14,1,6,2023-09-23 17:35:00,2023-09-23 23:55:45,2023-09-25 05:37:24,6.35,29.69,36.04,0,0,0.0,2023,9
4415,20230923,3,7,84,1,4,4,2023-09-23 15:43:00,2023-09-24 08:38:32,2023-09-25 08:49:16,16.93,24.18,41.1,662,0,0.0,2023,9
4416,20230928,3,8,2,6,1,6,2023-09-28 02:48:00,2023-09-28 07:29:26,2023-09-29 11:50:02,4.69,28.34,33.03,846,0,0.0,2023,9
4417,20230912,3,9,92,10,3,6,2023-09-12 22:38:00,2023-09-13 01:59:20,2023-09-15 19:03:58,3.36,39.86,68.43,482,1,25.22,2023,9
4418,20230902,3,8,61,7,3,6,2023-09-02 10:38:00,2023-09-02 12:14:49,2023-09-04 15:29:34,1.61,35.88,52.86,0,1,15.37,2023,9
4419,20230908,3,7,126,14,1,6,2023-09-08 23:59:00,2023-09-09 02:50:27,2023-09-10 06:26:06,2.86,27.59,30.45,0,0,0.0,2023,9
